Domain name,Agency,Maintaining office,Use case,Type of government,Federal branch,State,Comments,Link,Date Added
mechanicville.com,,,,Local,,New York,"City of Mechanicville, NY -- Note added 7/2/15 10:16",http://mechanicville.com/,6/6/13 18:08
medfordlakes.com,,,,Local,,New Jersey,"medford lakes, nj -- Note added 9/16/15 15:29",http://medfordlakes.com/,6/6/13 18:08
medfordminnesota.com,,,,Local,,Minnesota,"City of Medford, MN -- Note added 4/26/15 5:18",http://www.medfordminnesota.com/,6/6/13 18:08
medfordtownship.com,,,,Local,,New Jersey,"medford township, nj -- Note added 9/16/15 15:29",http://medfordtownship.com/,6/6/13 18:08
mediaborough.com,,,,Local,,Pennsylvania,"Borough of Media, PA -- Note added 10/1/14 12:29",http://mediaborough.com/,6/6/13 18:08
medorand.com,,,,Local,,North Dakota,"City of Medora, ND -- Note added 7/22/14 5:48",http://medorand.com/,6/6/13 18:08
mendota-heights.com,,,,Local,,Minnesota,"City of Mendota Heights, MN -- Note added 4/26/15 5:19",http://www.mendota-heights.com/,6/6/13 18:08
mendotadakota.com,,,,Native Sovereign Nation / Tribal,,Minnesota,"Mendota Mdewakanton Dakota Tribal Community, Mendota, MN Non-profit organization 'dedicated to protecting important and sacred sites and bringing Dakota Oyate (nation) culture back to its birthplace in Minnesota.' -- Note added 4/26/15 5:23",http://mendotadakota.com/mn/,11/19/13 13:35
menomineecounty.com,,,,County,,Michigan,"menominee county, mi -- Note added 9/3/15 15:36",http://www.menomineecounty.com/,6/6/13 18:08
mercercountynd.com,,,,County,,North Dakota,"Mercer County, ND -- Note added 7/22/14 5:49",http://mercercountynd.com/,6/6/13 18:08
merchantville.com,,,,Local,,New Jersey,"merchantville, NJ -- Note added 9/16/15 15:31",http://merchantville.com/,6/6/13 18:08
mersofmich.com,,,,State,,Michigan,Municipal Employees' Retirement System -- Note added 9/3/15 15:37,http://www.mersofmich.com/,6/6/13 18:08
metter-candler.com,,,,Local,,Georgia,"City of Metter, Ga -- Note added 8/25/15 15:52",http://metter-candler.com/,6/6/13 18:08
miamigov.com,,,,Local,,Florida,"The City of Miami, FL -- Note added 6/24/15 17:40",http://www.miamigov.com/home/,6/6/13 18:08
miamishoresvillage.com,,,,Local,,Florida,"Miami Shores Village, FL -- Note added 6/24/15 17:41",http://miamishoresvillage.com/,6/6/13 18:08
miamitownship.com,,,,Local,,Ohio,"Miami Township, Montgomery County, OH -- Note added 3/25/14 13:10",http://miamitownship.com/,6/6/13 18:08
micanaldepanama.com,Autoridad del Canal de Panama/Panama Canal Authority,,Redirect,Federal,,,Redirects to https://pancanal.com/es/. -DPM 11/15/22. Autoridad del Canal de Panama (Panama Canal Authority) -- Note added 3/24/14 16:16,http://micanaldepanama.com/,6/26/13 16:02
michianashores.com,,,,Local,,Indiana,"michiana shores, In -- Note added 8/27/15 14:41",http://michianashores.com/,6/6/13 18:08
michiganlottery.com,,,,State,,Michigan,Michigan Lottery -- Note added 12/17/14 12:25,https://www.michiganlottery.com/,12/17/14 12:25
michigannd.com,,,,Local,,North Dakota,"City of Michigan, ND -- Note added 7/22/14 5:50",http://www.michigannd.com/,6/6/13 18:08
micityoffraser.com,,,,Local,,Michigan,"City of Fraser, MI -- Note added 6/6/13 18:09",http://micityoffraser.com/,6/6/13 18:09
midcolumbiacfc.com,,,,Local,,Washington,Mid-Columbia Area Combined Federal Campaign -- Note added 11/18/14 10:37,http://midcolumbiacfc.com/,6/6/13 18:08
middleboroughcom.vps1.dependable-hosting.com,,,,Local,,Massachusetts,"middleborough, MA -- Note added 8/26/15 16:14",http://middleboroughcom.vps1.dependable-hosting.com/,6/6/13 18:08
middlefieldohio.com,,,,Local,,Ohio,"VIllage of Middlefield, OH -- Note added 3/25/14 13:16",http://middlefieldohio.com/,6/6/13 18:08
middlegacfc.com,,,,Local,,Georgia,Middle GA CFC -- Note added 8/25/15 15:51,http://middlegacfc.org/,6/6/13 18:08
middlesextwp.com,,,,Local,,Pennsylvania,"Middlesex Township, PA -- Note added 2/11/14 19:29",http://middlesextwp.com/,6/6/13 18:08
middlesmithfieldtownship.com,,,,Local,,Pennsylvania,"Middle Smithfield Township, PA -- Note added 10/1/14 12:31",http://middlesmithfieldtownship.com/,6/6/13 18:08
middletown-ny.com,,,,Local,,New York,"City of Middletown, NY -- Note added 7/2/15 10:18",http://middletown-ny.com/,6/6/13 18:08
middletownborough.com,,,,Local,,Pennsylvania,"Borough of Middletown, PA -- Note added 10/1/14 12:34",http://middletownborough.com/,6/6/13 18:08
middletownri.com,,,,Local,,Rhode Island,"Town of Middletown, RI -- Note added 6/7/13 18:38",http://middletownri.com/,6/6/13 18:08
middletownship.com,,,,Local,,New Jersey,"middle township, nj -- Note added 9/16/15 15:33",http://middletownship.com/,6/6/13 18:08
midnrreservations.com,,,,State,,Michigan,Michigan State Park and Harbor Reservations  -- Note added 9/3/15 15:41,https://www.midnrreservations.com/,6/6/13 18:08
midwayfl.com,,,,Local,,Florida,"The City of Midway, FL -- Note added 6/24/15 17:42",http://www.mymidwayfl.com/,6/6/13 18:08
midwaytwpmn.govoffice2.com,,,,Local,,Minnesota,"Midway Township, MN -- Note added 4/26/15 5:27",http://www.midwaytwpmn.govoffice2.com/,6/6/13 18:09
milanmn.com,,,,Local,,Minnesota,"City of Milan, MN -- Note added 8/2/13 15:46",http://www.milanmn.com/,6/6/13 18:09
milfordtownship.com,,,,Local,,Michigan,"milford township, mi -- Note added 9/3/15 15:42",http://milfordtownship.com/,6/6/13 18:08
millcreektownship.com,,,,Local,,Pennsylvania,"Millcreek Township, PA -- Note added 10/1/14 12:39",http://millcreektownship.com/,6/6/13 18:08
millelacsband.com,,,,Native Sovereign Nation / Tribal,,Minnesota,"Mille Lacs Band of Ojibwe (Onamia, MN) -- Note added 7/26/13 18:37",http://millelacsband.com/,6/6/13 18:08
millersburgohio.com,,,,Local,,Ohio,"Town of Millersburg, OH -- Note added 3/25/14 13:17",http://millersburgohio.com/,6/6/13 18:08
millvalepa.com,,,,Local,,Pennsylvania,"Borough of Millvale, PA -- Note added 10/1/14 12:40",http://www.millvalepa.com/,6/6/13 18:08
milnornd.com,,,,Local,,North Dakota,"City of Milnor, ND -- Note added 7/22/14 5:51",http://milnornd.com/,6/6/13 18:08
milotteryconnect.com,,,,State,,Michigan,Michigan Lottery Connect (Blog) -- Note added 12/17/14 12:29,http://milotteryconnect.com/,12/17/14 12:28
milton-township.com,,,,Local,,Minnesota,"Milton Township, MN -- Note added 4/26/15 5:31",http://www.milton-township.com/,6/6/13 18:08
miltonnh-us.com,,,,Local,,New Hampshire,"milton, nh -- Note added 9/2/15 18:37",http://miltonnh-us.com/,6/6/13 18:08
minationalguard.com,,,,State,,Michigan,Michigan National Guard -- Note added 1/23/14 14:03,http://minationalguard.com/,1/23/14 14:03
mindenusa.com,,,,Local,,Louisiana,"Minden, La -- Note added 8/24/15 14:59",http://www.mindenusa.com/,6/6/13 18:08
minehill.com,,,,Local,,New Jersey,"minehill, nj -- Note added 9/16/15 15:35",http://minehill.com/,6/6/13 18:08
mineralcountywv.com,,,,County,,West Virginia,"Mineral County, WV -- Note added 7/24/14 5:40",http://mineralcountywv.com/index.asp,6/6/13 18:08
mineralspringsnc.com,,,,Local,,North Carolina,"mineral springs, nc -- Note added 9/11/15 20:27",http://mineralspringsnc.com/,6/6/13 18:08
minnesotalake.com,,,,Local,,Minnesota,"City of Minnesota Lake, MN -- Note added 4/26/15 5:35",http://minnesotalake.com/,6/6/13 18:08
minnewaukan.com,,,,Local,,North Dakota,"City of Minnewaukan, ND -- Note added 7/22/14 5:52",http://minnewaukan.com/,6/6/13 18:08
minooka.com,,,,Local,,Illinois,"Village of Minooka, IL -- Note added 7/3/14 14:01",http://minooka.com/,6/6/13 18:08
minsteroh.com,,,,Local,,Ohio,"Village of Minster, OH -- Note added 3/25/14 13:18",http://www.minsteroh.com/,6/6/13 18:08
minthill.com,,,,Local,,North Carolina,"mint hill, nc -- Note added 9/11/15 20:27",http://minthill.com/,6/6/13 18:08
missingkids.com,,,,Quasigovernmental,,,"National Center for Missing & Exploited Children. Web site is funded, in part, through a grant from the Office of Juvenile Justice and Delinquency Prevention, Office of Justice Programs, U.S. Department of Justice.¬† -- Note added 6/17/13 15:53",#N/A,6/6/13 18:08
mississippistateparks.reserveamerica.com,,,,State,,Mississippi,Campgrounds and Camping at Mississippi State Parks -- Note added 3/20/14 16:45,http://mississippistateparks.reserveamerica.com/,6/6/13 18:08
mltmua.com,,,,Local,,New Jersey,"Mount Laurel Township Municipal Utilities , nj -- Note added 9/16/15 15:36",http://mltmua.com/,6/6/13 18:08
mo-butler.civiccities.com,,,,Local,,Missouri,"City of Butler, MO -- Note added 7/8/13 18:55",https://mo-butler.civiccities.com/,6/6/13 18:08
moguard.com,,,,State,,Missouri,Missouri National Guard -- Note added 1/23/14 14:03,#N/A,1/23/14 14:03
mohallndak.com,,,,Local,,North Dakota,"City of Mohall, ND -- Note added 7/22/14 5:55",http://mohallndak.com/,6/6/13 18:08
mojaveindiantribe.com,,,,Native Sovereign Nation / Tribal,,California,"Fort Mojave Indian Tribe (Needles, CA) -- Note added 8/2/13 14:35",#N/A,6/6/13 18:08
molinetownship.com,,,,Local,,Illinois,"Moline Township, IL -- Note added 7/3/14 14:05",http://molinetownship.com/,6/6/13 18:08
molottery.com,,,,State,,Missouri,Missouri Lottery -- Note added 6/12/13 14:15,#N/A,6/6/13 18:08
mondovi.com,,,,Local,,Wisconsin,"City of Mondovi, WI -- Note added 8/6/14 5:22",http://mondovi.com/,6/6/13 18:08
moneetownship.com,,,,Local,,Illinois,"Monee Township, IL -- Note added 7/3/14 14:05",http://moneetownship.com/,6/6/13 18:08
moneyfactory.com,Bureau of Engraving and Printing,,Redirect,Federal,,,"redirects to https://www.bep.gov/. - DPM 11/15/22. Bureau of Engraving and Printing, U.S. Department of the Treasury - http://moneyfactory.com/  -- Note added 11/13/13 14:06",#N/A,11/13/13 14:05
moneyquestalabama.com,,,,State,,Alabama,The Alabama State Treasury's official website for unclaimed property searches -- Note added 6/6/13 18:08,http://moneyquestalabama.com/,6/6/13 18:08
monktonvt.com,,,,Local,,Vermont,"Town of Monkton, VT -- Note added 8/14/14 5:30",http://monktonvt.com/,6/6/13 18:08
monmouthme.govoffice2.com,,,,Local,,Maine,"monmouth, me -- Note added 8/27/15 18:40",http://www.monmouthme.govoffice2.com/,6/6/13 18:09
monroecountygeorgia.com,,,,County,,Georgia,"Monroe County, Ga -- Note added 8/25/15 15:50",http://monroecountygeorgia.com/,6/6/13 18:08
monroetown.com,,,,Local,,New Hampshire,"monroe town, nh -- Note added 9/2/15 18:38",http://www.monroetown.com/,6/6/13 18:08
monroetwp.com,,,,Local,,New Jersey,"monroe township, nj -- Note added 9/16/15 15:37",http://monroetwp.com/,6/6/13 18:08
monroevilleohio.com,,,,Local,,Ohio,"Village of Monroeville, OH -- Note added 3/25/14 13:23",http://monroevilleohio.com/,6/6/13 18:08
montanakids.com,,,,State,,Montana,"Montana Kids, an official state site of the http://visitmt.com/ Montana Office of Tourism. -- Note added 11/22/13 13:38",http://montanakids.com/,6/6/13 18:08
montanalottery.com,,,,State,,Montana,Montana Lottery -- Note added 6/12/13 14:15,http://montanalottery.com/,6/6/13 18:08
montanastatefund.com,,,,State,,Montana,"Montana State Fund, created by the state legislature in 1990 to create a fair and equitable system of workers' compensation insurance. -- Note added 11/18/13 16:26",http://www.montanastatefund.com,6/6/13 18:08
montgomeryco.com,,,,County,,Illinois,"Montgomery County, IL -- Note added 7/3/14 14:05",http://montgomeryco.com/,6/6/13 18:08
montgomerycountync.com,,,,County,,North Carolina,"montgomery county, nc -- Note added 9/11/15 20:29",http://www.montgomerycountync.com/,6/6/13 18:08
montva.com,,,,County,,Virginia,"Montgomery County, VA -- Note added 6/20/14 13:35",http://montva.com/,6/6/13 18:08
moontwp.com,,,,Local,,Pennsylvania,"Moon Township, PA -- Note added 10/1/14 12:47",http://moontwp.com/,6/6/13 18:08
moorestown.com/community,,,,Local,,New Jersey,"moorestown, nj -- Note added 9/16/15 15:39",http://moorestown.com/community/,6/6/13 18:08
morelandhills.com,,,,Local,,Ohio,"Village of Moreland Hills, OH -- Note added 3/25/14 13:25",http://morelandhills.com/,6/6/13 18:08
morgancityut.com,,,,Local,,Utah,"Morgan City, UT -- Note added 8/21/14 5:53",http://morgancityut.com/,6/6/13 18:08
morgancounty-il.com,,,,County,,Indiana,"morgan county, In -- Note added 8/27/15 14:45",http://morgancounty-il.com/,6/6/13 18:08
morningsidemaryland.com,,,,Local,,Maryland,"Town of Morningside, MD -- Note added 3/24/14 13:36",http://www.morningsidemaryland.com/,6/6/13 18:08
morristwp.com,,,,Local,,New Jersey,"Township of Morris, nj -- Note added 9/16/15 15:40",http://morristwp.com/,6/6/13 18:08
morrisvillepagov.com,,,,Local,,Pennsylvania,"Borough of Morrisville, PA -- Note added 10/1/14 12:47",http://morrisvillepagov.com/,6/6/13 18:08
morrowcountyoregon.com,,,,County,,Oregon,"Morrow County, OR -- Note added 6/20/14 7:42",http://morrowcountyoregon.com/,6/6/13 18:08
mortonmn.com,,,,Local,,Minnesota,"City of Morton, MN -- Note added 4/26/15 5:45",http://www.mortonmn.com/,6/6/13 18:08
moultriega.com,,,,Local,,Georgia,"Moultrie, Ga -- Note added 8/25/15 15:49",http://www.moultriega.com/,6/6/13 18:08
mountainlakemn.com,,,,Local,,Minnesota,"City of Mountain Lake, MN -- Note added 4/26/15 5:46",http://www.mountainlakemn.com/,6/6/13 18:08
mountainside-nj.com,,,,Local,,New Jersey,"mountainside, nj -- Note added 9/16/15 15:40",http://mountainside-nj.com/,6/6/13 18:08
mountephraim-nj.com,,,,Local,,New Jersey,"mountephraim, nj -- Note added 9/16/15 15:40",http://mountephraim-nj.com/,6/6/13 18:08
mountjackson.com,,,,Local,,Virginia,"Town of Mount Jackson, VA -- Note added 6/27/14 13:53",http://www.mountjackson.com/,6/6/13 18:08
mountjoyborough.com,,,,Local,,Pennsylvania,"Borough of Mount Joy, PA -- Note added 10/1/14 12:48",http://www.mountjoyborough.com/,6/6/13 18:08
mountlaurel.com,,,,Local,,New Jersey,"mount laurel, nj -- Note added 9/16/15 15:42",http://mountlaurel.com/,6/6/13 18:08
mountolivetownship.com,,,,Local,,New Jersey,"mount olive township, nj -- Note added 9/16/15 15:42",http://mountolivetownship.com/,6/6/13 18:08
mpnj.com,,,,Local,,New Jersey,"Midland Park, nj -- Note added 9/16/15 15:43",http://www.midlandparknj.org/,6/6/13 18:08
mppdc.com,,,,Regional,,Virginia,"Website for Virginia's Middle Peninsula Planning District Commission, which is comprised of the 6 counties - Essex, Gloucester, King and Queen, King William, Mathews, and Middlesex - and 3 towns - Tappahannock, Urbanna, and West Point - of the Middle Peninsula. -- Note added 6/27/14 13:56",http://mppdc.com/,6/6/13 18:08
mpt-pa.com,,,,Local,,Pennsylvania,"Mount Pleasant Township, PA -- Note added 10/1/14 12:50",http://www.mpt-pa.com/,6/6/13 18:08
mshc.com,,,,State,,Mississippi,Mississippi Home Corporation -- Note added 7/25/14 12:52,http://mshc.com/,6/6/13 18:08
msucares.com,,,,State,,Mississippi,Mississippi State University Extension -- Note added 7/25/14 12:52,http://msucares.com/,6/6/13 18:08
mtcoks.com,,,,County,,Kansas,"Morton County, KS -- Note added 7/9/14 5:01",http://mtcoks.com/,6/6/13 18:08
mtcroghan.com,,,,Local,,South Carolina,"Town of Mount Croghan, SC -- Note added 8/25/14 17:23",http://www.mtcroghan.com/index.html,6/6/13 18:08
mtfacilityfinance.com,,,,State,,Montana,"Montana Facility Finance Authority, MT Department of Commerce -- Note added 11/22/13 13:46",http://mtfacilityfinance.com/default.mcpx,6/6/13 18:08
mtfinanceonline.com,,,,State,,Montana,"Montana Finance Information Center, MT Department of Commerce -- Note added 11/22/13 13:55",http://mtfinanceonline.com/default.mcpx,6/6/13 18:08
mtgileadnc.com,,,,Local,,North Carolina,"mount gilead, nc -- Note added 9/11/15 20:29",http://mtgileadnc.com/,6/6/13 18:08
mtniron.com,,,,Local,,Minnesota,"City of Mountain Iron, MN -- Note added 4/26/15 5:48",http://www.mtniron.com/,6/6/13 18:08
mtpleasantcity.com,,,,Local,,Utah,"Mt. Pleasant City, UT -- Note added 8/21/14 5:54",http://mtpleasantcity.com/,6/6/13 18:08
mtpleasantny.com,,,,Local,,New York,"Town of Mount Pleasant, NY -- Note added 7/2/15 10:20",http://mtpleasantny.com/Pages/index,6/6/13 18:08
mtvernon.com,,,,Local,,Illinois,"City of Mt. Vernon, IL -- Note added 7/3/14 14:10",http://mtvernon.com/,6/6/13 18:08
mtvernonal.com,,,,Local,,Alabama,"Town of Mount Vernon, AL -- Note added 3/24/14 13:33",http://mtvernonal.com/,3/24/14 13:33
mtvernonsd.com,,,,Local,,South Dakota,"Town of Mt. Vernon, SD -- Note added 7/17/14 5:47",http://mtvernonsd.com/,11/18/13 17:49
mtzion.com,,,,Local,,Illinois,"Village of Mt. Zion, IL -- Note added 7/3/14 14:11",http://www.mtzion.com/,6/6/13 18:08
mulvanekansas.com,,,,Local,,Kansas,"City of Mulvane, KS -- Note added 7/9/14 5:02",http://mulvanekansas.com/,6/6/13 18:08
munford.com,,,,Local,,Tennessee,"City of Munford, TN -- Note added 6/25/14 6:32",http://www.munford.com/,6/6/13 18:08
municipiocarolina.com,,,,Local,,Puerto Rico,"Municipio de Carolina, PR -- Note added 6/12/13 12:26",#N/A,6/6/13 18:08
municipiodearecibo.com,,,,Local,,Puerto Rico,Municipio de Arecibo - www.municipiodearecibo.com -- Note added 6/12/13 12:26,#N/A,6/6/13 18:08
municipiodebayamon.com,,,,Local,,Puerto Rico,"Municipio de¬†Bayam√É¬≥n, PR -- Note added 6/12/13 12:27",#N/A,6/6/13 18:08
munroefalls.com,,,,Local,,Ohio,"City of Munroe Falls, OH -- Note added 3/25/14 13:35",http://munroefalls.com/,6/6/13 18:08
munrotownship.com,,,,Local,,Michigan,"munro township, mi -- Note added 9/3/15 15:44",http://www.munrotownship.com/,6/6/13 18:08
murray-countymn.com,,,,County,,Minnesota,"Murray County, MN -- Note added 4/26/15 5:49",http://www.murray-countymn.com/mc/,6/6/13 18:08
murrysville.com,,,,Local,,Pennsylvania,"Murrysville, PA -- Note added 10/1/14 12:54",http://murrysville.com/,6/6/13 18:08
muscoda.com,,,,Local,,Wisconsin,"Village of Muscoda, WI -- Note added 4/2/14 12:53",http://muscoda.com/,6/6/13 18:08
myarkansaslottery.com,,,,State,,Arkansas,Arkansas Scholarship Lottery -- Note added 6/12/13 14:17,http://myarkansaslottery.com,6/12/13 14:17
mycarrabelle.com,,,,Local,,Florida,"The City of Carrabelle, FL -- Note added 6/24/15 17:43",http://www.mycarrabelle.com/,6/6/13 18:09
mycowpensgov.com,,,,Local,,South Carolina,"cowpens, Sc -- Note added 8/28/15 14:11",http://mycowpensgov.com/,6/6/13 18:08
mydelraybeach.com,,,,Local,,Florida,"The City of Delray Beach, FL -- Note added 6/24/15 17:44",http://mydelraybeach.com/,6/6/13 18:08
myeatsmartmovemore.com,,,,Local,,North Carolina,"Eat Smart, Move More NC -- Note added 7/24/13 16:20",http://myeatsmartmovemore.com/,6/6/13 18:08
myedaccount.com,Department of Education (ED),,,Federal,,,"MyEdAccount, National Student Loan Data System, U.S. Department of Education -- Note added 11/20/13 15:09",#N/A,11/20/13 15:09
myersvillemd.govoffice2.com,,,,Local,,Maryland,"Town of Myersville, MD -- Note added 5/27/14 3:30",http://www.myersvillemd.govoffice2.com/,6/6/13 18:09
myescambia.com,,,,County,,Florida,"Escambia County, FL -- Note added 12/5/13 14:27",http://myescambia.com/,6/6/13 18:08
myflorida.com,,,,State,,Florida,The official state portal of the State of Florida -- Note added 6/6/13 18:08,http://www.myflorida.com/,6/6/13 18:08
myfloridacfo.com,,,,State,,Florida,Florida Department of Financial Services -- Note added 7/31/13 17:13,http://www.myfloridacfo.com/,6/6/13 18:08
